review_id,port,sentence,sentiment
558,Roatan,"If I were to redo this itinerary, I'd prioritize pre-booking something meaningful in Costa Maya and allow more structured exploration in Roatan, because the contrast between planned and unplanned days really shaped how each port felt.",0.6573
559,Roatan,Roatan was enjoyable for a simple beach excursion we booked last minute.,0.4404
559,Roatan,easy to walk around and navigate on our own.,0.4404
560,Roatan,We did a snorkeling trip in Roatan that was the best part of the cruise stops.,0.5574
560,Cozumel,"Cozumel was lively, and we walked around town before heading back early due to the heat.",0.4404
561,Costa Maya,"Costa Maya felt more like a controlled shopping area unless you had a pre-booked tour, so we mostly just walked around the port complex there.",0.4201
561,Cozumel,"In Cozumel, we grabbed a taxi into town and wandered the central square and waterfront, which was easy",0.4404
561,Roatan,"I'd say Roatan had the best balance of activity and time, while the other two felt more dependent on planning ahead.",0.6369
562,Roatan,"We did a wildlife-focused tour in Roatan that included a short drive through inland areas and a beach stop, which felt more personal than the typical port experience.",-0.296
562,Cozumel,"Cozumel was the most flexible port, and we walked quite a bit around the town before heading back early due to the heat.",0.2944
562,Cozumel,"Each stop had a different feel,",-0.296
562,Roatan,Roatan clearly stood out for actual sightseeing.,0.4019
563,Cozumel,Cozumel was the easiest to explore on our own since taxis were readily available and the town layout was simple to navigate.,0.4215
563,Costa Maya,Costa Maya was the least engaging because we didn't book an excursion and just stayed within the port zone.,-0.2584
563,Costa Maya,It was clean and organized,0.4019
563,Costa Maya,didn't really feel like we experienced the destination itself.,-0.3217
563,Costa Maya,I think this itinerary rewards advance planning more than anything else.,0.4767
564,Roatan,"Roatan felt much more relaxed compared to the other ports, especially during our beach excursion where we had time to just sit and swim.",0.5413
564,Roatan,"I wish port times were slightly longer, especially in Roatan.",0.4019
565,Roatan,"Roatan was the highlight for snorkeling, the water was calm and clear and the guide made it easy even for beginners.",0.8481
565,Costa Maya,"Costa Maya felt like a stop where you either do an excursion or just stay in the port area, which we did.",0.0772
565,Roatan,"The pacing of this itinerary felt a bit tight, especially in Roatan where I would have liked more time.",0.4215
566,Roatan,"We chose a small-group cultural tour in Roatan, which included scenic overlooks and a beach stop that wasn't too commercialized.",-0.296
566,Costa Maya,Costa Maya was more of a relaxed day since we didn't pre-book anything and just walked around the port shops.,0.5367
566,Cozumel,Cozumel felt the most active,0.4576
566,Roatan,Overall Roatan felt the most meaningful in terms of actually seeing the island.,0.3804
567,Roatan,Roatan had a solid snorkeling excursion,0.1531
567,Costa Maya,Costa Maya was disappointing without an excursion since we mostly stayed in the port complex and didn't see much else.,-0.4939
567,Cozumel,"Cozumel was more flexible, and we took a taxi to a quieter beach area which ended up being the best part of that stop.",0.6361
568,Roatan,"Roatan was the most natural-feeling stop, especially compared to the other two ports.",-0.3566
568,Roatan,We joined a guided island drive that gave us a better sense of the area beyond the cruise zone.,0.4404
568,Cozumel,Cozumel was lively,0.4404
568,Roatan,Roatan definitely had the strongest excursion options overall.,0.6808
569,Cozumel,Cozumel worked best for us because we didn't book anything and still had plenty to do just walking around town.,0.6369
569,Roatan,"Roatan was more excursion-based, and we did a zipline plus beach combo that was fun",0.5106
569,Costa Maya,"I'd rank Roatan highest for activities, Cozumel for flexibility, and Costa Maya lowest for spontaneous exploring.",-0.0516
569,Roatan,"I'd rank Roatan highest for activities, Cozumel for flexibility, and Costa Maya lowest for spontaneous exploring.",-0.0516
569,Cozumel,"I'd rank Roatan highest for activities, Cozumel for flexibility, and Costa Maya lowest for spontaneous exploring.",-0.0516
570,Roatan,Roatan was enjoyable because the beach excursion felt calm and not overly crowded.,0.6369
570,Costa Maya,Costa Maya was more limited since we didn't schedule anything and mostly stayed near the port pools.,-0.2944
570,Cozumel,Cozumel was the busiest stop and we walked around town briefly,-0.296
571,Roatan,We booked a reef snorkeling trip in Roatan and it was well organized with good visibility underwater.,0.6124
571,Costa Maya,"Costa Maya felt like a port where excursions are almost necessary, since the immediate area is mostly shops.",0.3612
571,Cozumel,Cozumel was easier to navigate independently and we walked into town for a few hours before heading back.,0.4215
571,Roatan,Roatan was the only stop that felt truly scenic.,0.1779
572,Costa Maya,Costa Maya ended up being our most relaxed stop because we didn't plan anything and just stayed in the port area.,0.2534
572,Cozumel,Cozumel was very active,0.4576
572,Roatan,Roatan stood out as the most enjoyable day overall.,0.4927
573,Roatan,Roatan gave us a nice mix of sightseeing and beach time on a small group tour.,0.4215
573,Costa Maya,Costa Maya didn't leave much impression since we stayed near the port and didn't go further out.,-0.1326
573,Cozumel,"Cozumel was lively and easy to walk around,",0.7003
573,Roatan,Roatan was the only stop where I felt we actually saw something unique.,-0.296
574,Roatan,We did a short island tour in Roatan that included scenic stops and it felt more personal than expected.,-0.1531
574,Costa Maya,Costa Maya was very commercial and we didn't feel motivated to leave the port area.,-0.3979
574,Cozumel,"Cozumel had more energy,",0.3384
574,Cozumel,the crowds made it harder to enjoy walking around.,0.4939
574,Costa Maya,I wish Costa Maya had more accessible independent options.,0.4019
575,Roatan,Roatan snorkeling was excellent and the water conditions were better than expected.,0.765
575,Costa Maya,"Costa Maya felt like a place where you really need a planned excursion to get value, otherwise it's just the port complex.",0.5994
575,Cozumel,Cozumel was easier for independent exploration and we walked around town for a few hours.,0.5719
575,Roatan,Roatan was the standout for natural scenery.,0.3612
576,Costa Maya,"We chose not to book anything in Costa Maya and ended up just walking through the port shops, which felt limited.",-0.2263
576,Roatan,Roatan was more interesting because we did a guided drive and beach stop.,0.2006
576,Roatan,Roatan had the best overall experience for us.,0.6369
577,Roatan,"Roatan was calm and enjoyable, especially during our beach stop where it didn't feel overly developed.",0.4588
577,Costa Maya,Costa Maya was more of a shopping stop unless you had excursions planned.,-0.296
577,Costa Maya,"had easy access to town, so we explored a bit before heading back early.",0.4404
577,Roatan,Roatan felt the most relaxing of the three.,0.5413
578,Roatan,Roatan was the most interesting stop because we booked a small guided excursion that included both scenic viewpoints and a beach break.,0.1317
578,Costa Maya,"Costa Maya, on the other hand, felt very limited without an excursion, so we stayed in the port area and it didn't feel very immersive.",0.2516
578,Cozumel,"Cozumel was easier to explore independently, and we walked through town and the waterfront area,",0.4215
578,Costa Maya,"If I were to redo this itinerary, I'd definitely prioritize booking something in Costa Maya in advance, because that stop felt the most dependent on planning.",0.128
579,Roatan,Roatan was great for a simple beach excursion with clear water and not too many crowds.,0.7717
579,Cozumel,Cozumel was lively and we walked around town briefly before returning to the ship.,0.4404
580,Roatan,Roatan snorkeling was the best part of the cruise stops for us.,0.5574
580,Costa Maya,Costa Maya felt limited since we didn't do an excursion and stayed in the port zone.,-0.2263
580,Costa Maya,easy to walk around before heading back early due to crowds.,0.4404
581,Roatan,Roatan was easily the most enjoyable stop for us because we booked a small snorkeling and island drive combo.,0.4792
581,Roatan,"The water was calm and clear, and the guide took us to a couple of viewpoints that weren't crowded at all.",0.5994
581,Costa Maya,"Costa Maya felt more like a controlled port village unless you had an excursion lined up, so we mostly just walked around and sat near the water.",0.4201
581,Roatan,Roatan felt like the only place where we actually experienced something beyond the cruise infrastructure.,0.3612
582,Cozumel,Cozumel was more active and we took a taxi into town to walk around the main square.,0.4576
582,Cozumel,It was easy to get around,0.4404
582,Costa Maya,"If I had to rank them, Roatan felt the most worth it, Costa Maya the most limited without planning, and Cozumel somewhere in the middle for flexibility.",0.34
582,Roatan,"If I had to rank them, Roatan felt the most worth it, Costa Maya the most limited without planning, and Cozumel somewhere in the middle for flexibility.",0.34
582,Cozumel,"If I had to rank them, Roatan felt the most worth it, Costa Maya the most limited without planning, and Cozumel somewhere in the middle for flexibility.",0.34
583,Cozumel,Cozumel was the easiest port to navigate independently.,0.4215
583,Cozumel,"We walked around town, checked out a few shops, and didn't feel lost or rushed.",0.2411
583,Roatan,Roatan was more structured for us since we joined a guided island tour that included a beach stop and some scenic overlooks.,-0.296
583,Costa Maya,Costa Maya felt the weakest of the three because we didn't book an excursion and ended up just staying in the port area.,-0.5106
583,Costa Maya,It was clean and organized,0.4019
583,Costa Maya,didn't feel like we actually saw much of the region.,-0.2755
584,Roatan,"Roatan felt more natural and less built up compared to the other stops, especially during our snorkeling excursion where we spent most of the time in the water.",0.2944
584,Roatan,"The pacing of each stop felt very different, with Roatan being the most relaxed.",0.3167
585,Roatan,"Roatan had the best excursion experience for us, a mix of snorkeling and a short island drive that didn't feel rushed.",0.6369
585,Costa Maya,Costa Maya was disappointing without a plan since the port itself doesn't offer much beyond shops and a pool area.,-0.4939
585,Cozumel,"Cozumel was more flexible, and we managed to explore town on foot and by taxi.",0.2944
585,Cozumel,still enjoyable.,0.4404
585,Roatan,Roatan definitely stood out as the most interesting stop overall.,0.4964
586,Roatan,"We chose a guided cultural tour in Roatan that included scenic viewpoints and a short beach stop, which gave us a good sense of the island.",0.1779
586,Costa Maya,Costa Maya felt very limited since we didn't book an excursion and just stayed near the port.,-0.2944
586,Cozumel,"Cozumel was lively and we walked into the main shopping streets,",0.4404
